Zip Code,Audi A3 Plug In,Audi A7 Plug In,Audi A8 Plug In,Audi e-tron,Audi e-tron GT,Audi e-tron Sportback,Audi Q5 Plug In,Azure Transit Connect,Bentley Bentayga,BMW 3-Series Plug in,BMW 5-Series Plug in,BMW 7-Series Plug in,BMW i3,BMW i3 REx,BMW i8,BMW X3,BMW X5,Cadillac CT6,Cadillac ELR,Chevrolet Bolt EUV,Chevrolet Bolt EV,Chevrolet Spark,Chevrolet Volt,Chrysler Pacifica,Coda EV,E-Ride EXV,Ferrari SF90 Stradale,Fiat 500e,Fisker Karma,Ford C-Max Energi,Ford Escape Plug-in Hybrid,Ford Focus EV,Ford Fusion Energi,Ford Mustang Mach-E,Ford Ranger,Ford Think Neighbor,GEM NEV,Honda Accord Plug In,Honda Clarity Plug In,Hyundai Ioniq EV,Hyundai Ioniq Plug In,Hyundai Kona Electric,Hyundai Santa Fe Plug In,Hyundai Sonata Plug In,Jaguar I-Pace,Jeep Wrangler Plug In,Karma Revero,Kia Niro EV,Kia Niro Plug In,Kia Optima Plug In,Kia Sorrento Plug In,Kia Soul EV,Land Rover Range Rover Plug In,Lincoln Aviator Plug In,Mclaren P1,Mercedes B-Class Electric,Mercedes C350e Plug In,Mercedes GLC 350e Hybrid,Mercedes GLE55e,Mercedes S550e,Mercedes S560e,Miles ZX40ST,Mini Countryman Plug In,Mini Hardtop 2 Door EV,Mitsubishi i,Mitsubishi Outlander Plug In,New Flyer Xcelsior CHARGE,Nissan Leaf,Polestar 2,Porsche 918 Spyder,Porsche Cayenne S E-Hybrid,Porsche Panamera S E-Hybrid,Porsche Taycan,Smart forTwo EV,Smart forTwo EV Cabrio,Subaru Crosstrek Hybrid,Tesla Model 3,Tesla Model S,Tesla Model X,Tesla Model Y,Tesla Roadster,Toyota Prius Plug-in,Toyota Prius Prime,Toyota RAV4 EV,Toyota RAV4 Prime,Volkswagen e-Golf,Volkswagen ID.4,Volvo S60 Plug In,Volvo S90 Plug In,Volvo V60 Plug In,Volvo XC40 Recharge,Volvo XC60 Plug In,Volvo XC90 Plug In,Wheego Life,Workhorse E-GEN Van,Grand Total
78673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
78674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2
78676,2,,,1,,1,3,,,1,,,,,,1,1,,,1,6,,7,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5,,,,,1,,,,14,13,5,9,,1,2,,2,,1,,,,,,,,,85
78681,2,,,5,,2,2,,,8,5,,2,10,,1,11,1,1,,12,,44,21,,,,7,,8,,,13,4,,,,,7,1,,,,,3,,,1,1,,,1,,,,1,,,,1,,,2,1,2,1,,46,2,,1,1,4,,,,201,48,19,78,,6,10,,1,2,4,,,,,2,5,,,611
78683,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2
78686,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78701,1,,,5,1,1,,,,2,,,2,1,,,3,,,,6,,2,,,,,1,,2,2,1,,2,,,,,3,,,,,,1,2,,2,2,,,,,,,,,2,,,,,,,2,,,3,2,,4,1,8,,,,119,81,23,53,,,1,,1,,,,,,,6,2,,,350
78702,4,,,4,,1,3,,,3,3,,4,12,1,2,5,,,2,87,,15,4,,,,2,,7,27,2,29,2,,,7,,3,,,,,,,3,,7,28,,1,2,,,,,,1,,,,,1,1,,45,6,21,2,,,1,2,1,,1,148,20,9,53,,1,12,,2,1,4,,,,2,2,8,,,614
78703,5,1,,8,1,1,2,,,5,2,,7,14,2,3,17,,1,,12,,16,3,,,,1,1,3,,1,1,1,,,,,3,,1,,,,,4,,,1,,,,,1,,,,,,,,,4,2,1,1,,30,2,,8,2,15,,,,152,113,56,79,,3,16,,3,1,2,,1,,1,6,17,,,633
78704,11,,,7,,6,11,,,10,8,,15,18,,10,16,,1,1,33,1,46,14,,,,28,,9,,3,11,3,,,,,8,1,,,,,1,6,,,6,1,,,1,1,,,,1,1,,,,5,,,3,,46,2,,8,2,9,,,2,294,93,38,97,,7,17,1,6,4,9,,1,,6,9,15,,,963
78705,1,,,3,,,,,,1,,,4,1,,,2,,,,3,1,11,1,,,,,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,14,,,,,,1,,,29,6,4,9,,,4,,,,1,,,,,3,2,,,106
78706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78711,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3
78713,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
78716,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3
78717,5,,,4,,,1,,,4,5,,4,6,,3,6,,1,1,16,,29,18,,,,2,,5,,,6,8,,,,,14,1,1,,,2,,2,,1,2,,1,,,,,1,1,1,,1,,,2,3,1,1,,29,3,,,,,,,1,258,56,27,96,,2,8,,3,5,9,,1,,1,2,6,,,666
78719,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,6
78720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78721,3,,,,,,,,,,1,,2,4,1,,,,,,3,,4,,,,,2,,1,,4,3,3,,,4,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,1,,5,,,,,,,,1,29,3,2,16,,1,2,,1,2,1,,,,,1,,,,104
78722,1,,,1,,1,,,,,1,,4,5,,1,2,,,1,1,,8,3,,,,4,,2,,,1,1,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,2,1,,,,6,1,,1,1,1,,,1,28,3,,10,,,5,,1,,1,,,,,1,8,,,111
78723,4,,,1,1,1,3,,,3,2,,6,11,1,2,5,,,,14,1,49,11,,,,3,,5,,5,4,5,,,1,,6,1,2,,,,,3,,3,4,,,3,,,,1,,,,,,,2,,2,,,48,,,,,1,,,,115,22,12,56,,1,5,,11,4,4,,,,3,5,6,,,458
78724,,,,1,,1,,,,1,2,,2,3,,,,,,1,4,1,8,2,,,,,,3,,,4,1,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,1,,,1,,8,,,,,,,,,29,4,4,17,,,3,,,1,3,,,,,1,,,,109
78725,,,,,,,,,,1,,,,,1,,,,,,3,1,5,1,,,,,,1,,,,2,,,,,1,,,,,,,1,,1,2,,,,,,,,,,,,,,,,,,,7,,,,,,,,,17,4,2,11,,1,3,,1,,1,,,,,,,,,67
78726,1,,,,,1,,,,2,3,,1,3,1,2,2,,,,4,1,9,5,,,,1,1,3,,,4,1,,,,,3,1,1,,,,,2,,1,,,,,,,,,,,,,,,,,,,,9,4,,2,,1,,,,76,27,11,32,,1,1,,2,,2,,,,1,1,6,,,229
78727,1,,,1,,,2,,,2,2,,4,4,,1,,1,,1,10,2,25,7,,,,1,,5,,2,5,3,,,1,,5,,,,,,1,2,,1,1,,,,,1,,1,,,,,,,2,1,1,,,36,2,,,,1,1,,,114,25,9,41,,5,10,,2,,1,,,,,1,5,,,349
78728,1,,,1,,,,,,,2,,2,2,1,,1,1,,1,5,1,15,2,,,,1,,5,,,6,2,,,,,2,,,,,,,,,2,2,,1,4,,,,,,,,,,,1,,,,,22,,,1,,1,,,,61,13,5,27,,,6,,3,1,2,,,,2,1,1,,,207
78729,1,,,,,,,,,6,1,,3,3,1,1,4,1,1,,10,,29,3,,,,3,,1,,,1,3,,,,,4,,1,,,,1,,,1,4,,,2,,,,,1,,,,,,,2,,2,,27,,,1,,,1,,,74,20,5,38,,1,8,,1,1,2,,,,2,,1,,,272
78730,1,,,2,,,1,,,2,2,,2,2,2,2,2,,,,2,,15,7,,,,,,1,,,1,3,,,,,,,,,,,,2,,1,,,,,,1,,,,,,,,,,,,1,,9,1,,5,,6,,,,61,57,24,39,,,,,2,2,2,1,,,1,2,,,,264
78731,2,,,9,,1,1,,,7,7,,16,13,5,2,9,,,1,23,2,20,13,,,,2,,8,,2,4,7,,,1,,8,,1,,,1,2,6,,3,,,,1,,1,,2,,,,,,,1,4,1,,,39,8,1,2,2,8,1,,1,161,88,30,81,1,,13,,5,,5,,,,2,7,17,,,658
78732,2,,,3,,,1,,,3,5,,,7,4,2,10,,,,8,,20,12,,,,3,1,3,,1,5,9,,,,,2,,,,,,,2,,,1,,,,,1,,3,,,1,,,,2,1,,,,15,1,,3,2,7,,,,143,76,32,76,1,3,4,,2,2,3,,,,,2,9,,,493
78733,,,,3,,,,,,3,3,1,3,4,2,3,8,,,,3,,14,10,,,,,,2,,2,3,2,,,,,3,,,,,,1,2,,,,1,,,,,,,,,,,,,,,,,,18,,,1,,2,1,,,89,73,20,43,1,,4,,1,1,1,,,,,1,5,,,334
78734,2,1,,6,,2,2,,,,5,1,1,3,3,1,7,,2,,5,,19,6,,,,2,,8,,1,5,3,,,,,1,,,,,,2,8,,,,1,,,,2,,,,1,1,1,,,5,,,1,,11,4,,5,1,6,1,,,106,69,19,49,,1,3,1,1,,1,,1,,,2,4,,,393
78735,1,,,3,1,3,2,,,3,2,3,5,5,2,2,5,,2,,11,,13,6,,,,2,1,6,,,2,4,,,,,10,,,,,,1,2,,1,1,,,,,,,,,,,,,,1,,,2,,12,,,3,4,6,1,,,111,66,21,49,1,,6,,1,1,3,,,,3,4,4,,,398
78736,,,,,,,,,,,,,2,6,,,1,,,1,4,1,9,2,,,,1,,,,1,2,1,,,1,,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,11,,,1,,,,,,36,12,1,13,,1,5,,1,,,,,,,1,1,,,119
78737,1,,,3,,1,1,,,4,5,,4,7,,2,10,,,1,15,,13,9,,,,,,1,,,6,4,,,,,5,,,,,,1,4,,1,2,,1,,,,,,,,,,,,2,1,,,,17,1,,1,1,,,,,100,52,21,48,,,6,,1,,1,,,1,3,3,8,,,368
78738,6,,,13,,3,6,,,5,7,1,4,11,3,2,8,,1,,8,,18,15,,,,1,,3,2,1,5,10,,,,,4,,,,1,,1,7,,1,2,,,,3,9,,,,,1,,,,1,,,2,,13,2,,4,5,19,,,,248,141,70,149,,2,9,,2,,5,,,,1,5,11,,,851
78739,2,,,6,,1,2,,,2,5,1,4,5,1,4,5,,,1,15,,19,11,,,,1,,5,,,3,6,,,,1,3,,,,,,1,3,,1,2,,1,,,,,1,,,,,,,1,,,2,,22,3,,,,4,,,,193,47,21,67,,2,3,,2,3,3,,,,3,2,7,,,497
78740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78741,2,,,1,,2,1,,,4,1,,3,9,2,2,2,,1,,9,1,27,2,,,,3,,5,,2,11,4,,,,,1,,,1,,,,3,,1,4,,,1,,,,,,,,,,,1,,,,,9,2,,,,1,1,,1,116,23,10,44,1,1,4,,2,1,,,,,,,1,,,323
78744,,,,3,,,,,,2,1,,5,5,,,3,,,1,10,1,13,2,,,,3,,5,,1,7,2,,,2,,4,1,2,,,,,6,,1,1,,,1,,,,,,,,,,,1,,,,,18,1,,,1,2,1,,,63,16,6,31,,3,5,,1,2,,,,,,,,,,233
78745,4,,,4,,1,5,,,8,4,,5,9,,2,2,,,1,21,1,42,100,,,,5,,2,,1,11,4,,,1,,4,,1,,,,,5,,8,1,1,,3,,1,,,1,,,,,,1,1,2,1,,52,40,,1,,1,1,,1,123,20,5,42,,4,10,4,3,1,2,,,,2,4,2,,,581
78746,4,,,23,4,4,3,,,6,11,,12,9,4,6,20,,2,,15,1,31,11,,,1,3,1,5,,,3,7,,,2,,3,2,,,,,4,9,,2,,1,,1,1,1,1,,,,,,,,4,2,1,2,,28,4,,13,3,20,,,1,226,244,98,122,3,1,11,,5,,3,1,2,,3,6,26,,,1042
78747,,,,,,,,,,2,,,5,,,4,,,,,4,,17,3,,,,1,,1,,,7,2,,,,,2,,,,,,1,3,,2,,,,2,,,,,,,,,,,,1,1,,,9,1,,1,,,,,,36,11,2,12,,,4,,1,2,,,,,,,1,,,138
78748,2,,,1,,,1,,,6,5,,4,7,1,3,7,,,1,16,,33,4,,,,4,,8,,3,13,4,,,,,7,,,1,,,,7,,,4,,,1,,,,,,,,,,,1,1,3,2,,37,3,,2,,,,,1,125,13,12,57,1,3,10,,2,,1,1,,,2,4,1,,,425
78749,1,,,4,,1,,,,3,2,,7,7,,1,5,,,,18,1,25,12,,,,3,,5,,1,8,4,,,,,7,,,,,,1,3,,,4,,,2,,1,,,,1,,,,,2,1,1,2,,39,2,,2,1,,3,,,123,26,13,52,,,8,,1,2,3,,,,1,3,4,,,416
78750,,,,4,,1,2,,,5,4,,2,5,1,1,7,,1,1,17,,31,17,,,,3,,3,,1,4,6,,,,,6,,1,1,,2,1,3,,,4,,,1,,1,,,,,,,,,3,2,,1,,30,1,,1,,,,,,168,44,13,55,,5,6,,3,1,6,,,,2,4,6,,,487
78751,3,,,1,,,2,,,3,1,,5,3,,1,2,,,,14,2,18,1,,,,3,,5,,,2,,,,,,1,,,,,,,1,,2,3,,,2,,,,,,,,,,,1,,,,,22,2,,,1,,,,,65,12,1,20,,1,5,,2,1,2,,,,,2,3,,,215
78752,2,,,,,,,,,,,,3,1,,,1,,,,5,,9,1,,,,2,,1,,1,2,,,,,,,,1,,,,,,,2,3,,,,,,,,,,,,,,1,1,,,,15,,,,,1,,,,36,2,,16,,,3,,1,1,,,,,,,1,,,112
78753,4,,,1,,,,,,,,,1,,2,,,,,1,12,,23,1,,,,1,,7,,,7,1,,,,,5,,,,,1,,1,,,3,1,,,,,,,,,,,,,,,1,1,,16,1,,,2,,1,,,53,10,4,16,,,11,,2,2,1,,,,2,,,,,195
78754,1,,,1,,,1,,,3,2,,,6,3,,1,,,,11,,16,3,,,,1,1,5,,,2,,,,,,4,,,,,,,2,,2,3,,,,,,,,,,,,,,1,,,1,,18,3,,,1,,,,,79,13,5,18,,2,6,,,1,2,1,,,1,1,,,,221
78755,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78756,1,,,3,,1,1,,,1,2,,3,9,,,3,,,,6,,18,4,,,,2,,2,,,4,,,,,,5,,,,,,,,,,6,,,,,,,,,,,,,,2,1,,2,,15,,,3,,2,,,,40,16,7,15,,1,5,,2,1,1,,,1,2,2,4,,,193
78757,2,,,4,1,,4,,,3,3,,5,7,,2,2,,,,24,,23,12,,,,4,,6,,1,6,2,,,,,6,,,2,,,,6,,5,2,,,,,,,,,,,,,,6,3,1,1,,49,2,,2,,,,,,118,27,6,46,,1,9,,4,2,6,,,,2,4,8,,,429
78758,,1,,1,,1,,,,3,1,,4,6,3,2,4,,,,9,1,36,2,,,,4,,7,,1,7,2,,,,,3,,1,2,,,,3,1,2,6,,,,,,,,,,,,,,2,1,2,,,31,2,,2,,2,,,1,169,22,6,37,,2,6,,,2,2,,,,,4,1,,,407
78759,1,,,6,,3,2,,,4,3,1,7,12,1,4,8,,,2,25,1,38,13,,,,1,1,9,1,1,6,,,,,,8,,,,,1,,4,,4,,,,1,,,,,,1,,,,,3,1,2,,,48,2,,,1,4,,,,183,83,28,72,,3,17,,9,,7,,,,3,2,3,,,640
78763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78766,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78801,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,12
78832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78840,1,,,,,,,,,1,,,1,2,,,1,,,,3,,4,1,,,,,,2,,,2,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,1,,1,,,,,,,,,12,4,2,4,,,2,,,,1,1,,,,,,,,49
78846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
78852,,,,,,,,,,1,,,,,,,1,,,,,,6,2,,,,,,,,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,5,,1,4,,,,,,,,,,,,,34
78861,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,2,,,1,,,,,,,,,,,,,12
78872,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78873,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78877,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
78880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,3
78881,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,2
78885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
78913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78930,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,5
78934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,1,,,,,,,,,,,,,1,,,10
78935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,3
78940,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3
78941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,5
78944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1
78945,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,10
78947,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3
78948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
78949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,,,4
78953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,3
78954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2
78956,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
78957,,,,,,,,,,,,,,,,,2,,,,2,,1,,,,,,,1,,,1,2,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,6,2,,,,1,2,,1,,1,,,,,,,,,27
78959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
78962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,2,,,,1,,,,,,,,,7
79013,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79014,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
79015,,,,,,,,,,,1,,,,,,1,,,,2,,5,,,,,1,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,13,,,3,,,,,,,,,,,,1,,,,32
79022,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,6
79027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
79029,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,7
79036,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,4
79039,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3
79040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
79045,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,7
79056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
79057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
