Zip Code,Audi A3 Plug In,Audi A7 Plug In,Audi A8 Plug In,Audi e-tron,Audi e-tron GT,Audi e-tron Sportback,Audi Q5 Plug In,Azure Transit Connect,Bentley Bentayga Hybrid,BMW 3-Series Plug in,BMW 5-Series Plug in,BMW 7-Series Plug in,BMW i3,BMW i3 REx,BMW i4,BMW i8,BMW iX,BMW X3,BMW X5,Cadillac CT6,Cadillac ELR,Chevrolet Bolt EUV,Chevrolet Bolt EV,Chevrolet Spark,Chevrolet Volt,Chrysler Pacifica,Coda EV,E-Ride EXV,Ferrari SF90 Stradale,Fiat 500e,Fisker Karma,Ford C-Max Energi,Ford Escape Plug-in Hybrid,Ford E-Transit,Ford Focus EV,Ford Fusion Energi,Ford Mustang Mach-E,Ford Ranger,Ford Think Neighbor,GEM NEV,Honda Accord Plug In,Honda Clarity Plug In,Hummer Hummer EV SUT,Hyundai Ioniq 5,Hyundai Ioniq EV,Hyundai Ioniq Plug In,Hyundai Kona Electric,Hyundai Santa Fe Plug In,Hyundai Sonata Plug In,Hyundai Tucson Plug In,Jaguar I-Pace,Jeep Wrangler 4xe,Karma Revero,Kia EV6,Kia Niro EV,Kia Niro Plug In,Kia Optima Plug In,Kia Sorrento Plug In,Kia Soul EV,Land Rover Range Rover Plug In,Lincoln Aviator Plug In,Lincoln Corsair,Lucid Air,Mclaren P1,Mercedes B-Class Electric,Mercedes C350e Plug In,Mercedes EQS,Mercedes GLC 350e Hybrid,Mercedes GLE55e,Mercedes S550e,Mercedes S560e,Miles ZX40ST,Mini Countryman Plug In,Mini Hardtop 2 Door EV,Mitsubishi i,Mitsubishi Outlander Plug In,New Flyer Xcelsior CHARGE,Nissan Leaf,Polestar 2,Porsche 918 Spyder,Porsche Cayenne S E-Hybrid,Porsche Panamera S E-Hybrid,Porsche Taycan,Rivian R1T,Smart forTwo EV,Smart forTwo EV Cabrio,Smith EV,Subaru Crosstrek Hybrid,Tesla Model 3,Tesla Model S,Tesla Model X,Tesla Model Y,Tesla Roadster,Toyota Prius Plug-in,Toyota Prius Prime,Toyota RAV4 EV,Toyota RAV4 Prime,Volkswagen e-Golf,Volkswagen ID.4,Volvo C40 Recharge,Volvo S60 Plug In,Volvo S90 Plug In,Volvo V60 Plug In,Volvo XC40 Recharge,Volvo XC60 Plug In,Volvo XC90 Plug In,Wheego Life,Workhorse E-GEN Van,Grand Total
77441,,,,2,,,,,,2,,1,,5,,2,,,2,,,,2,1,5,5,,,,,,,,,,3,8,,,,,3,,1,,1,,,,,,5,,1,1,,,,1,,3,,1,,,1,,,,,,,,,,,,4,,,,2,1,,1,,,,71,20,11,41,,1,2,,,,2,,1,,,1,4,3,,,221
77442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77443,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77445,,,,,,,,,,,1,1,,1,,,,,1,,,,,,2,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,6,2,,1,,,,,,,,,,,,,,,,,22
77447,,,,1,,,,,,,,,,1,,,,,,,,,2,,3,2,,,,,,1,,,,,,,,,,,,,,,,,1,,,3,,,,1,,,2,,,,,,,,,,,,,,1,1,,,,2,,,,,,,,,,,20,3,2,9,,,1,,,,1,,,,,,,,,,57
77449,,1,,1,,,,,,3,5,1,2,,,2,,1,,,,,9,,15,2,,,,1,1,3,1,,2,8,3,,,,,5,,2,,,2,,,,,8,,2,1,2,,1,1,,,,,,,,1,,,1,,,,,,3,,10,,,,,,,2,,,,90,13,5,31,,2,6,,,,4,,,,,,1,,,,254
77450,,,,1,1,,3,,1,1,2,1,3,3,,3,,,5,,,,8,1,17,7,,,,,,3,2,,1,6,,,,,,5,,,1,,,,,,1,4,,,5,,,,1,,1,,1,,,1,1,,,,,,1,,,,,11,,,3,3,4,1,,,,,121,41,19,56,,1,3,,2,,4,1,,,,1,1,1,,,364
77452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
77453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1
77456,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
77459,2,,,9,1,,2,,,8,9,2,4,4,,7,,,10,,1,2,8,,17,16,,,,1,2,4,,,,9,15,,,2,,8,,1,,,2,,,,,13,1,1,4,,,1,,1,1,,,,3,1,3,2,,,,,1,,,1,,24,1,,4,1,13,1,,,,,216,73,40,114,,2,7,,6,,5,1,,1,,1,4,7,,,700
77461,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,1,,,,,1,,,,,,,,,,,,,,13
77465,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
77469,,,,6,,,1,,,,3,1,,1,,2,,1,4,,1,1,6,,3,7,,,1,1,,4,,,,3,4,,,,1,2,,3,,,,,1,,,4,,1,,,,1,,,,,,,1,1,1,,,,,,,,,2,,18,,,2,1,3,,1,,,,110,38,18,47,,4,2,,1,,1,,,,,,2,9,,,325
77471,,,,,,,,,,,2,,,,,,,,,,,,1,,4,,,,,,,1,,,,1,1,,,,,1,,1,1,,,,1,,,,,,1,,,,1,,,,,1,,,1,,,,,,,,,,,4,,,,,,,,,,,16,7,1,8,,,,,,,,,1,,,,,,,,55
77474,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3,1,1,1,,,,,,,,,,,,,,1,,,16
77475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
77476,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3
77477,1,,,,,,1,,,1,2,1,,2,,,,,,1,,,1,1,5,1,,,,1,,,,,,2,2,,,,,3,,1,1,,,,,,,2,,,1,,,,,,,,,,,,1,,1,,,,,,,3,,11,,,,,1,,1,,,,41,15,3,25,,,2,,1,,1,,,,,,1,1,,,138
77478,,1,,2,1,,,,,,2,,3,1,,3,,,3,,1,,3,1,9,5,,2,,,1,1,,,,2,3,,,1,,3,,,,,,,,,1,1,,1,2,,,,,,,,,,,,1,,,,,,,,,,,11,,,4,1,3,,,,,,71,39,24,38,,,8,,,,,,,,,,,,,,253
77479,1,1,,15,1,5,4,,1,7,5,1,3,8,,12,,2,13,,,,8,2,27,24,,,1,,,5,1,,1,8,11,,,,,14,,5,,,,,,,2,15,,1,3,,,1,,,3,2,,,2,,5,2,,1,,,2,2,,2,,34,2,,9,6,23,1,1,,,,511,203,136,280,,4,10,,5,1,12,,1,,,4,3,12,,,1487
77480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4
77481,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2
77482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3
77484,,,,,,,,,,,,,1,,,,,,1,,,,1,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,4,,,3,,,,,,,,,,,,,,16
77485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
77486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,4,,,,,,,,,,,,,,,,,9
77487,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77488,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,1,,,1,,,,,,,,,,,,,,13
77489,1,,,,,,1,,,1,1,,,2,,1,,,,,,,,,3,,,,,1,1,,,,,2,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,,,,,,12,4,1,2,,,1,,2,,1,,,,,,,,,,47
77493,1,,,10,,1,,,,1,5,,3,4,,1,,,5,,1,2,9,,7,7,,,,,,2,,,,5,7,,,,,2,,1,,1,,,1,,1,5,,1,1,1,,,,,2,,,,,1,,,,,,,,,,1,,12,2,,,2,2,,,,,,86,20,14,56,,2,8,,4,1,3,,1,1,,,2,5,,,310
77494,1,1,1,14,1,1,4,,,8,17,1,4,6,,4,,3,19,,1,2,17,1,22,27,,,,2,1,5,1,,,4,13,,,,,11,,3,,,,,1,,3,23,,1,3,3,,1,,,8,,,,1,,3,,,2,,,,3,,2,,25,4,,14,4,9,1,1,,,,372,106,70,225,,3,10,,5,,13,,3,,,2,4,13,,,1133
77495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
77496,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
77498,,,,2,1,,,,,1,4,1,2,,,3,,,4,2,,,5,1,6,5,,,,,,2,,,,1,3,,,,,4,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,22,,,3,,4,,,,,,103,40,13,57,,3,5,,5,,2,,,,,,,1,,,308
77502,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,5,2,,,,1,2,,,,,,,,,,,,,,18
77503,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,3,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,14
77504,,,,,,,,,,,,,,,,,,,2,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,1,,1,1,,,,,,,,,,,,,,,,2,,,,,1,,,,,,5,3,,2,,,3,,,,,,,,,,,1,,,27
77505,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,8,5,2,5,,9,1,,,,,,,,,,,,,,45
77506,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,2,,1,,,,,,,,,,,,,,,,,11
77507,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,4
77510,,,,,,,,,,,,,,,,,,,,,,,2,,4,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,2,,,1,,1,,,,,,,,,,,,17
77511,,,,,,,,,,2,1,,1,,,,,,,,,,3,1,6,3,,,,1,,2,,,,,1,,,,,1,,,,,,,,,,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,14,7,1,4,,,4,,,,,,,,,,1,,,,60
77514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2
77515,,,,,,,,,,1,,1,,,,,,,,,,,,,4,1,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,4,2,1,,,,,,,,,,,,,,1,,,31
77517,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,2,1,,,1,,,,,,,,,,,,,,,13
77518,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3,,,1,,,1,,,,,,,,,,,,,,12
77519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77520,,,,,,,,,,,,,1,,,,,,1,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,6,,1,1,,,1,,1,,,,,,,,,,,,21
77521,,,,1,,,,,,3,,,,1,,,,,1,,,,1,,7,2,,,,,,,,,,2,,,,,,1,,2,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,1,,3,,,,1,1,,,,,,23,6,5,8,,,1,,,,,,,,,,,,,,74
77522,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77523,,,,,,,,,,,,,,1,,1,,,,,,,2,,2,2,,,,,,2,,,,1,1,,,,,,,,,,,,,,,4,,2,,,,,,,,,,,1,,1,,,1,,,,,,1,,2,,,,,,,,,,,29,7,2,9,,,,,,,,,,,,2,,,,,73
77528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77530,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,8,4,,2,,,,,,,,,,,,,,,,,20
77531,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,5,1,,,,1,,,,,,,,,,,,,,,15
77532,,,,,,,,,,1,,,1,2,,,,,,,,,,,3,4,,,,,,1,,,,3,,,,,,,,,,,,,,,,6,,,2,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,17,2,1,7,,,,,,,,,,,,,,,,,54
77534,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,,,,,,,,,,,,,,,7
77535,,,,,,,,,,,,,,,,,,,,,,,1,,4,1,,,,,,,,,,3,,,,,,,,,,,,,,,,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,10,3,2,2,,,,,,,,,,,,,,,,,34
77536,,,,,,,,,,1,,,,2,,,,,,,,,,,3,4,,,,,,2,,,,2,,,1,,,1,,,,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1,,,,,,15,1,2,3,,,1,,,,2,,,,,,,,,,52
77539,,,,,,,,,,,,,2,1,,,,,2,,1,,3,,4,2,,,,,,2,,,,3,2,,2,,,2,,,,,,,1,,,2,,,1,,,,1,,,,,,,1,,,,,,,,,,,,2,,,,,,,2,,,,25,11,2,9,1,,1,,1,,3,,,,,,,,,,89
77541,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,8,,,2,,,,,,,,,,,,,,,,,15
77545,,,,,,,,,,,,,,1,,2,,,,,,,,,4,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,2,,1,1,,1,,,,,,,,,,,,,1,,,,,,,,2,,,,1,,,,,,,20,5,1,3,,,,,,,,,1,,,,,,,,49
77546,1,,,3,,1,1,,,1,1,,1,1,,,,,5,,2,,5,1,16,3,,,,,,4,,,,9,7,,,,,3,,,,1,,,,,1,10,,2,1,,,1,1,,2,1,,,,,2,1,,1,,,,,1,1,,7,1,,1,2,5,,,,,,102,44,19,39,,,8,,4,1,2,,,,,1,2,1,,,330
77547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,5
77548,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77550,1,,,,,,,,,,,,1,3,,,,,3,,,,1,,5,,,,,,,1,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,1,,,,7,3,1,2,,1,,,,,,,,1,,,,,,,36
77551,,,,1,,,,,,,,,,,,,,1,2,,,,1,1,2,,,,,,,1,1,,,2,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,7,,2,5,,,1,,,,,,,,,,1,,,,35
77554,,,,1,,,,,,,,,,1,,,,,1,,,,,,1,2,,,,,,,,,,,1,,,1,,2,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,12,10,6,8,,,,,,,2,,,,,1,,,,,55
77555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
77562,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,1,,,,,1,,,,,,,,,,,,10
77563,,,,,,,,,,,,,1,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,3,,1,,,,,,,,,,,,,,,,,16
77565,,,,1,,,,,,,1,,1,3,,,,,,,,,2,,4,,,,,,,1,,,,2,1,,1,1,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,,1,,,1,,,,,,12,7,3,5,,1,,,1,,,,,,,,,,,,54
77566,,,,,,1,,,,,1,,,,1,,,,1,,,,2,,5,2,,,,1,,1,,,,1,3,,,,,4,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,16,8,,5,,,1,,1,,1,,,,,,,,,,60
77568,,,,,,,,,,,,,,1,,,,,,,,,,,4,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,12,3,,4,,,,,,,1,,,,,,,3,,,33
77571,,,,,,,,,,,,,,1,,1,,,,,,,2,,5,1,,,,,,2,,,,,1,,,,1,2,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,1,,,4,,,,,,,2,,,,13,,1,6,,,1,,,,,,,,,,,,,,47
77573,,1,,4,,2,,,,2,5,,3,4,,1,,,6,,,,12,,19,10,,,,,,5,,,,11,6,,,,,5,,3,,,,,,,,12,,2,7,1,,,2,,4,,,,,1,1,1,,3,,,1,1,,2,,7,,,3,1,5,,1,,,,112,46,23,61,,1,9,,7,1,7,,,,,1,,2,,,424
77575,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,8
77577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
77578,1,,,7,,1,1,,,3,3,,,1,,2,,,3,2,,,3,,6,2,,,,,,1,,,1,6,5,,,,,3,,2,,,2,,,,1,1,,1,,,,,1,,1,1,,,,,1,,,1,,,1,,,,,5,,,,,1,,,,,,56,22,11,38,,,6,,1,,,,1,,,1,,3,,,209
77580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77581,,,,4,,,,,,,2,,1,4,,2,,,7,,,,4,,7,6,,,,,,1,,,,7,2,,,,,1,,,1,1,,,1,,1,3,,,,,1,,,,1,,,,,,,,,,,,,1,,1,,13,1,,2,,1,,,,,,68,26,15,31,,,1,,4,1,2,,,,,1,1,,,,226
77583,,,,,,,2,,,2,4,,1,1,,,,,2,1,,1,8,,5,,,,,,,1,,,,4,3,,,,,1,,,,,,,,,,5,,1,1,,,,,,,1,,,,,,,,,,,,1,,,,8,,,2,3,,,1,,,,55,13,7,26,,,4,,1,,1,,,,,,,,,,166
77584,,,,4,,2,,,,6,6,3,1,4,,5,,,8,1,1,,18,1,19,10,,,,1,,3,1,,,7,4,,,,,10,,2,,1,,,1,,2,6,,,,1,,2,,,2,,,,1,1,,,1,,,,,,,3,,25,3,,4,3,4,1,1,,,,208,58,49,82,,2,6,,5,,6,1,,1,,2,1,8,,,608
77586,,,,3,1,,,,,,2,,1,1,,1,,,1,,,,7,,16,1,,,,,,2,1,,,5,4,,,1,,2,,1,,1,,,,,2,5,,1,,1,,1,,,1,,,,,,,,,,,,1,1,,,,9,,,1,,,,,,,,29,20,4,18,,,3,,,2,3,,,,,,1,1,,,155
77587,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,1,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,10
77590,,,,,,,,,,1,1,,,,,,,,,,,,2,,2,3,,,,,,1,,,,3,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,2,,3,,1,1,,,,1,,,,,,,,,,26
77591,,,,,,,,,,,,,,,,,,,1,1,1,,,,3,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,7,,,2,,,,,,,,,,,,,,,,,20
77597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
77598,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,1,,,1,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,17,6,1,4,1,1,,,1,,,,,,,,,1,,,49
77611,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,1,,,,,,,,,,7
77612,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77613,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77619,,,,,,,,,,,,,,1,,,,,1,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,5,,,3,,,1,,,,,,,,,,,1,,,19
77622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
77625,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,3,,,,,,,,,,,,,,7
77627,,,,,,,,,,1,1,,1,,,,,,2,,,,,,2,1,,,,,,,,,,1,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,8,1,2,2,,1,,,,,,,,,,,,,,,27
77629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77630,,,,,,,,,,,1,,,,,,,,,,,,1,,1,1,,,,,,1,,,,1,3,,,,,1,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,2,,,,,,,,,,,,,,,,,22
