Zip Code,Audi A3 Plug In,Audi A7 Plug In,Audi A8 Plug In,Audi Q5 Plug In,Audi e-tron,Audi e-tron GT,Audi e-tron Sportback,Azure Transit Connect,BMW 3-Series Plug in,BMW 5-Series Plug in,BMW 7-Series Plug in,BMW X3,BMW X5,BMW i3,BMW i3 REx,BMW i4,BMW i8,BMW iX,Bentley Bentayga Hybrid,Bentley Flying Spur Hybrid,Cadillac CT6,Cadillac ELR,Chevrolet Bolt EUV,Chevrolet Bolt EV,Chevrolet Spark,Chevrolet Volt,Chrysler Pacifica,Coda EV,E-Ride EXV,Ferrari SF90 Stradale,Fiat 500e,Fisker Karma,Ford C-Max Energi,Ford E-Transit,Ford Escape Plug-in Hybrid,Ford F-150 Lightning,Ford Focus EV,Ford Fusion Energi,Ford Mustang Mach-E,Ford Ranger,Ford Think Neighbor,GEM NEV,Genesis GV60 EV,Honda Accord Plug In,Honda Clarity BEV,Honda Clarity Plug In,Hummer Hummer EV SUT,Hyundai Ioniq 5,Hyundai Ioniq EV,Hyundai Ioniq Plug In,Hyundai Kona Electric,Hyundai Santa Fe Plug In,Hyundai Sonata Plug In,Hyundai Tucson Plug In,Jaguar I-Pace,Jeep Wrangler 4xe,Karma Revero,Kia EV6,Kia Niro EV,Kia Niro Plug In,Kia Optima Plug In,Kia Sorrento Plug In,Kia Soul EV,Land Rover Range Rover Plug In,Lexus NX 450h+,Lincoln Aviator Plug In,Lincoln Corsair,Lucid Air,Mclaren P1,Mercedes B-Class Electric,Mercedes C350e Plug In,Mercedes EQS,Mercedes GLC 350e Hybrid,Mercedes GLE55e,Mercedes S550e,Mercedes S560e,Miles ZX40ST,Mini Countryman Plug In,Mini Hardtop 2 Door EV,Mitsubishi Outlander Plug In,Mitsubishi i,New Flyer Xcelsior CHARGE,Nissan Leaf,Polestar 2,Porsche 918 Spyder,Porsche Cayenne S E-Hybrid,Porsche Panamera S E-Hybrid,Porsche Taycan,Rivian EDV,Rivian R1T,Smart forTwo EV,Smart forTwo EV Cabrio,Smith EV,Subaru Crosstrek Hybrid,Subaru Solterra,Tesla Model 3,Tesla Model S,Tesla Model X,Tesla Model Y,Tesla Roadster,Toyota Prius Plug-in,Toyota Prius Prime,Toyota RAV4 EV,Toyota RAV4 Prime,Volkswagen ID.4,Volkswagen e-Golf,Volvo C40 Recharge,Volvo S60 Plug In,Volvo S90 Plug In,Volvo V60 Plug In,Volvo XC40 Recharge,Volvo XC60 Plug In,Volvo XC90 Plug In,Wheego Life,Workhorse E-GEN Van,Grand Total
78650,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,7
78652,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,6,1,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,1,,1,,,,1,,,,,,11,2,1,9,,,3,,,3,,,,,,,,1,,,51
78653,,,,1,3,,,,4,,,,2,4,4,,1,,,,,2,1,7,3,10,4,,,,2,,1,,,,1,10,4,,,,,,,3,,4,,,,,,,,1,,2,4,5,,,,,,,,,,,,,,,,,,3,,,,,9,2,,,,1,,,,,,,,74,12,3,57,,2,4,,3,4,1,,,,,3,1,2,,,264
78654,,,,,,1,,,,,,,,2,1,,,,,,,,,3,,8,1,,,,,,1,,,1,,3,1,,,,,,,2,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,,,,,1,,1,,,,1,,13,7,1,8,,,5,,,,,,,,,,,,,,70
78655,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,9
78656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
78657,,,,1,1,,,,,1,2,,2,,,,1,,,,,,,1,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,2,11,3,5,,,1,,,,,,,,,,,1,,,42
78659,,,,,,,,,,,,,,,1,,,,,,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7,,1,2,,,,,,,,,,,,,,,,,18
78660,1,,,1,1,,1,,19,11,,3,5,11,15,1,2,,,,,,2,31,,70,21,,,,5,1,11,2,2,,1,16,20,,,,,,,11,,10,1,1,1,,,1,1,21,,7,11,9,1,1,3,,1,,,1,,,1,,1,,1,,,,3,4,1,,64,6,,1,3,5,,4,,,,,,323,64,31,235,1,,16,,8,12,2,,,,,2,4,5,,,1131
78661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
78662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,7
78663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
78664,2,,,4,1,,,,2,4,,,3,4,10,,,,,,,1,2,10,1,27,6,,,,3,,8,2,,,1,8,7,,,,,,,6,,2,,1,,,,,,4,,4,1,4,,,,,1,2,,,,,,2,1,,,,,2,1,1,,,36,1,,1,3,1,,1,,,,,,118,37,10,65,,2,10,,3,3,1,,,,,3,2,1,,,436
78665,3,,,,6,,1,,6,5,1,1,9,4,12,,3,,,,1,1,1,19,,29,24,,,,2,,6,2,1,1,1,12,10,,,,,,,10,,8,,,1,,2,,,6,,1,4,3,1,2,,,,2,1,,,,2,,,1,,,,1,,2,1,,37,7,,,,2,,1,2,,,,,237,62,27,157,,3,10,,3,13,,1,1,,1,1,2,6,,,782
78666,2,,,1,,,,,1,2,,,3,1,2,1,1,1,,,,,,9,1,21,3,,,1,2,,2,,1,,,5,8,,,1,,,,4,1,1,,1,2,,,,,2,,1,3,4,,1,1,,,,,,,,,1,,,,,,1,2,,,,12,1,,,,1,,2,,,,,,67,13,9,29,,2,12,,3,5,1,,,,,2,1,3,,,257
78667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2
78669,,,,,2,1,1,,3,1,1,1,3,3,2,1,2,,,,,,,5,,12,1,,,,,1,,,,,,6,9,,,,,,,1,,,,,,,,,1,5,,,,,,,,,1,4,,1,,,1,,,1,,,,4,,,,,6,,,1,,2,,1,,,,,,49,36,16,40,2,,5,,,,,1,,,,,,1,,,234
78671,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2
78673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
78674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2
78676,1,,,2,1,,1,,1,,,1,1,1,,,,,,,,,1,3,,6,5,,,,,,1,,,,,,1,,,,,,,,,2,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,2,,,,,3,,,1,,2,,1,,,,,,15,16,6,18,,1,4,,4,1,,,,,,,,,,,104
78681,2,,,2,6,1,2,,7,5,,,14,3,11,,,,,,1,1,1,13,,47,20,,,,7,,7,,,,,13,9,,,,,,,9,,3,1,,,,,,2,7,,1,3,1,,,1,,1,,,1,,1,,,,,1,,,3,,2,2,,41,8,,1,,3,,,1,,,,,245,54,24,149,,5,12,,2,5,3,3,,,,1,3,7,,,778
78683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
78698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
78701,1,,,1,6,3,,,4,,,2,5,1,1,,,,,,,,,6,,,,,,,1,,3,,2,,1,,6,,,,,,,3,,1,,,,,,,,5,,1,2,1,,,,,,,,,,,,2,2,,,,,,,,2,,7,2,,7,,12,,1,,,,,,165,92,27,74,,,2,,1,1,,,1,,,1,6,3,,,464
78702,3,,,2,5,,,,1,1,,4,7,5,11,,1,,,,,,12,101,,14,6,,,,2,,6,,40,,2,27,5,,,7,,,,3,,4,,,,,,,,7,,1,8,31,,2,2,,,,,,,,,,1,,,,,2,1,46,,6,21,6,,1,,3,,,1,,,1,,183,24,10,79,,1,13,,5,5,1,1,,,,3,6,6,,,746
78703,5,1,,4,13,4,2,,7,4,,2,19,6,12,2,2,,,,,1,,12,,17,3,,,,1,,,,1,,,1,4,,,,,,,3,,1,,1,,,,,,8,,,1,1,,,,1,,1,,1,,,,3,,,,,,3,3,1,,,27,4,,8,3,13,,4,,,,,,181,128,69,123,,2,15,,3,2,1,1,,1,,2,7,15,,,760
78704,9,,,12,11,1,5,,11,10,,6,19,16,14,1,,,,,,2,2,29,1,44,10,,,,33,,10,2,1,,3,11,7,,,,,,,8,,4,1,,,,,,1,12,,,5,6,1,1,1,1,1,,,,,,,,1,,,,,4,1,4,,,46,7,,9,1,11,,4,,,,2,,352,112,46,180,,7,24,1,10,11,7,,,1,,10,13,12,,,1188
78705,1,,,1,3,,,,1,,,,3,2,1,,,,,,,,,3,,10,2,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,1,,,1,2,,,,,,,,,,,,,,,,,,,3,1,,,14,,,,,,,,1,,,,,41,7,4,16,,,4,,,1,,,,,,,2,2,,,131
78706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
78711,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,4
78713,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5
78716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,2
78717,5,,,2,6,,,,5,4,,3,10,4,6,,,,,,,1,1,16,,28,19,,,,,,4,2,2,1,,7,19,,,,,,,16,,4,1,2,,,2,,,3,,3,1,4,,3,,,2,1,,,,1,1,,,,1,,,1,3,2,1,,29,6,,,1,1,,2,1,,,1,,301,62,33,186,,3,10,,4,11,5,,1,,,1,3,7,,,865
78719,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,7
78720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,4
78721,2,,,,,,,,,1,,,,2,3,1,1,,,,,,,1,,4,,,,,2,,1,,,,4,3,4,,,4,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,1,1,1,,,9,4,,,,,,2,,,,1,,37,3,5,28,,1,1,,2,1,2,2,,,,1,2,,,,141
78722,1,,,1,1,,2,,,1,,1,1,5,4,,,,,,,,1,3,,10,2,,,,4,,2,,,,,2,1,,,,,,,1,,1,1,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,2,,,,,5,2,,1,2,2,,2,,,,1,,30,4,,15,,,5,,1,1,1,,,,,,2,8,,,132
78723,5,,,4,1,1,1,,3,2,,4,5,7,10,,1,,,,,,1,16,1,52,14,,,,3,,4,2,1,,5,2,9,,,,,,,7,,1,1,2,,,,,,5,,3,4,9,,2,2,,,,,,,1,,1,,,,,,2,2,,3,,46,3,,,,1,,2,,,,,,151,27,14,96,,,11,,16,11,4,1,,,,4,8,6,,,600
78724,,,,,1,,1,,,4,,,,2,1,,,,,,,,1,5,1,6,2,,,,1,,3,,,,,2,4,,,,,,,,,3,,,,,,,,2,,,,1,,,1,,,,,,,,,,,,,,,1,,1,,,9,2,,1,,,,,,,,,,73,4,10,36,,2,3,,1,3,3,,,,,1,2,,,,193
78725,,,,,,,,,1,1,,,,,,,1,,,,,,,3,1,5,3,,,,,,2,,,,,,2,,,,,,,,,2,,,1,,,,,1,,1,2,3,,,,,,,,,,,,,,,,,,,1,,,,6,1,,,,,,,,,,,,23,4,2,16,,1,3,,1,2,,,,,,1,,,,,90
78726,1,,,,1,,1,,3,3,,1,2,1,2,,1,1,,,,,,4,1,8,7,,,,1,1,3,,2,1,,3,5,,,,,,,3,1,,1,,,,,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,,1,,,9,4,,2,1,1,,1,,,,,,88,34,17,54,,2,2,,2,4,,,,,,1,2,4,,,291
78727,1,,,1,1,,,,4,2,,2,,4,4,,,,,,1,,1,10,2,25,8,,,,2,,5,,,,2,5,10,,,1,,,,4,,3,,,,,,,2,5,,2,2,2,,,,,2,1,,,,1,,,,,,,,1,,,1,,32,3,,,,2,,,1,,,1,,154,30,8,73,,4,11,,5,1,,,,,,,1,4,,,447
78728,,,,1,3,,,,1,1,,,1,1,4,,1,,,,,,1,5,,14,4,,,,2,,4,,,,,4,4,,,,,,,4,,2,,,,1,,,,1,,,2,4,,1,4,,1,,,,,,,,,,,,,,,,,,19,,,1,,3,,1,,,,,,77,13,8,53,,,8,,3,2,1,,,,,2,2,2,,,266
78729,,,,,,,,,7,1,,,3,5,3,1,1,,,,1,1,,11,,31,2,,,,2,,1,1,1,,,2,7,,,,,,,3,,3,,1,,,,,1,2,,2,2,3,,,1,,,,,,,,1,,,,,,,1,2,2,,,23,,,2,,,,,1,,,,,105,25,5,51,,1,12,,1,2,2,,,,,2,2,2,,,341
78730,1,,,3,4,,,,2,2,,2,4,2,2,1,2,,,,,,,2,,11,4,,,,,,1,,,,,1,5,,,,,,,,,1,,,,,,,,1,,,2,,,,,,1,1,,1,,,,1,,,,,,,,1,,,10,3,,5,1,6,,3,,,,,,67,63,29,57,,,,,2,3,2,,1,,,1,3,2,,,316
78731,3,,,4,11,1,3,,6,7,,4,12,15,12,,5,,,,,,1,20,2,22,11,,,,3,,7,,1,,2,4,12,,,1,,,,7,,2,,1,,,,,3,6,,2,6,1,,,1,,1,1,1,1,,2,,1,,,,,,1,4,,1,,32,14,,4,3,10,,,1,,,,,186,99,38,115,1,,18,,7,10,,,,,,2,14,19,,,784
78732,3,,,1,4,1,2,,3,5,1,,15,,7,,4,,1,,,,,6,,20,11,,,,2,1,3,1,2,1,1,6,13,,,,,,,2,1,2,,,,,,,,7,,2,,1,,,,,1,2,,1,,1,,1,,,,,,2,2,1,,,15,2,,5,2,10,,2,,,,,,160,92,36,125,1,3,3,,3,4,5,2,,,,,2,9,,,621
78733,,,,1,3,,2,,4,5,1,2,11,3,4,,2,,,,,,,4,,15,9,,,,,,4,,,1,2,3,4,,,,,,,4,,1,,,,,,,1,4,,,1,,1,,1,,,,,,,,,2,,,,,,,,,,,14,3,,1,,4,,,1,,,,,96,84,26,55,1,,4,,2,1,1,,,,1,1,1,5,,,396
78734,2,1,,2,6,,3,,2,7,1,1,6,,3,,2,1,,,,2,1,4,,18,4,,,,1,,8,,1,1,1,4,8,,,,,,,1,1,2,,,,,,,3,10,,,,,,,,1,3,2,,1,,,,3,2,2,1,,,3,1,,,,16,4,,4,4,7,,2,1,,,1,,133,77,24,71,,1,3,1,4,2,,,,1,,,2,4,,,488
78735,1,,,2,5,3,3,,4,3,2,,7,4,5,,3,,,,,2,,11,,15,6,,,,2,1,5,2,,,,3,7,,,,,,,10,,2,,,,,,,1,2,,3,3,1,,1,,,,1,1,,,,,,,,,,,,1,2,,,11,2,,6,3,6,,2,1,,,1,,144,81,25,81,,,5,,4,4,1,,,,,4,4,4,,,513
78736,,,,,1,,,,,,,,3,3,4,,,,,,,,1,6,1,8,2,,,,1,,,,1,,1,1,2,,,2,,,,2,,2,,,,,,,,4,,,,1,,,,,,,,,,1,,,,,,,,,,,,,10,2,,,,,,1,,,,,,48,15,1,26,,1,4,,2,,,,,,,,,1,,,158
78737,1,,,1,4,,1,,5,8,,2,13,4,6,2,,,,,,,1,14,,14,13,,,,,,1,,1,2,,6,15,,,,,,,5,,,,,,,,,1,5,,2,1,3,,1,,,1,,,,,,,,,,,,,1,3,,,,12,2,,1,2,1,,5,,,,,,127,60,27,90,,,8,,2,3,,,,,1,4,4,10,,,496
78738,6,,,7,14,3,3,,4,7,1,1,17,4,10,2,3,1,,,,1,1,10,,16,14,,,,1,,4,,2,,,6,19,,,,,,,5,,,,,,1,,,1,10,,2,1,4,1,,,2,5,8,1,,,,,2,,1,,,,1,1,2,,,14,9,,3,6,20,,5,,,,,,322,170,93,230,,2,11,,2,6,,3,,,,2,6,16,,,1125
78739,2,,,4,7,,1,,2,9,,2,13,4,5,,1,1,,,,,1,13,,16,11,,,,2,,5,,1,,,3,13,,,,,,,3,,1,,,,,,,1,6,,1,1,4,,1,,,2,,,,,1,,,,,,,,1,,3,,,26,7,,,,3,,4,,,,,,203,48,30,103,,2,5,,2,3,5,1,,,,3,4,15,,,605
78740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
78741,2,,,1,2,,3,,3,3,,1,3,4,7,,1,,,,1,,,9,,21,4,,,,3,,4,,,,1,8,6,,,,,,,,,2,,,1,,,,,6,,2,1,3,,,1,1,,1,,,,,,,,,,,,1,,,,,15,5,,,,1,,1,2,,,1,,158,23,9,67,,2,3,,2,,1,1,,,,1,1,,,,399
78744,1,,,2,3,,,,1,2,,,4,5,6,,,1,,,,,2,10,1,12,1,,,,3,,6,3,1,,1,8,5,,,2,,,,5,,3,1,2,,,1,,,5,,,2,1,,,1,,,1,1,,,,,,,,,,,1,,,,,20,7,,,1,3,,,,,,,,108,35,12,59,,3,6,,1,4,2,1,,,,,1,,,,367
78745,5,,,6,9,,2,,8,3,,1,6,7,8,,,,,,,,3,23,1,38,151,,,,5,,3,,,,1,11,6,,,1,,,,6,1,5,,2,,,,,,11,,3,8,4,1,1,3,,2,2,,,,,1,,,,,,,2,1,7,3,,53,42,,,,,,,2,,,1,,155,31,9,83,,6,14,4,7,4,3,1,,,,3,5,3,,,787
78746,4,,,4,27,9,5,,5,14,,7,26,10,5,,4,1,,,,2,,16,1,29,13,,,2,2,1,5,,,,,2,16,,,3,,,,3,,1,2,,,,,,5,15,,3,2,3,,1,1,1,3,3,1,1,1,,,4,,,,,,3,1,2,,,24,9,,17,6,28,,9,,,,1,,276,253,124,189,3,1,11,,5,4,,1,,2,,4,9,25,,,1270
78747,,,,,1,,,,3,1,,4,,6,,,,,,,,,1,6,,16,1,,,,1,,2,1,2,,,9,4,,,,,,,1,,3,,,,,,,1,3,,1,1,,,,2,,,,,,,,,1,,,,,,,1,,1,,9,2,,1,,,,,,,,,,54,13,3,23,,,5,,2,1,2,,1,,,1,,1,,,191
78748,3,,,4,1,,,,5,8,,3,6,6,6,,1,,,,,,2,17,,35,4,,,1,2,,10,2,,,3,11,8,,,,,,,7,,1,,,1,,,,,11,,1,5,6,,1,3,,,,,,,,,,,,,,,1,1,3,2,,34,5,,2,1,,,1,,,,1,,167,18,15,94,1,1,11,,4,2,1,,,,,2,2,1,,,544
78749,1,,,2,5,,1,,3,1,,,5,9,6,,,1,,,,,1,17,1,25,11,,,,3,,3,,,,1,6,10,,,,,,,7,1,3,,,,,,,1,8,,2,,5,,,2,,,,,,,,,,1,,,,,2,2,1,1,,35,4,,1,2,1,,,3,,,,,144,31,13,74,,2,8,,7,3,2,,,,,2,3,3,,,486
78750,,,,1,6,,1,,4,4,,1,8,2,6,,,1,,,,1,1,13,,31,16,,,,2,,3,,1,,1,5,9,,,,,,,5,,2,,1,3,,1,,1,6,,3,,4,1,1,1,,,1,,1,,,,,,,,,,2,2,2,,,29,6,,1,,,,2,1,,,,,192,53,16,86,,5,9,,5,6,1,,,,,3,6,5,,,580
78751,3,,,3,1,,,,3,1,,1,4,5,6,1,,,,,,,,11,1,18,1,,,,2,,4,,,,,2,,,,,,,,1,,,,2,,,,,,3,,,3,3,,,2,,,,,,,,,,,,,,,1,2,1,,,25,6,,,1,,,,,,,,,84,12,1,28,,1,8,,5,3,4,1,1,,,1,2,1,,,269
78752,2,,,1,,1,,,,,,,1,4,1,,,,,,,,,3,,8,1,,,,2,,1,,,,1,4,1,,,,,,,1,,2,,1,,,,,,1,,,4,3,,,,,,,,,,,,,,,,,,2,,,,,12,5,,,,,,,,,,,,47,3,,27,,,6,,1,1,,1,,,,1,,1,,,150
78753,3,,,,2,,,,1,1,,,,2,,,2,,,,,,1,11,,23,1,,,,,,8,4,2,,,6,3,,,,,,,4,,2,,,,,1,,,3,,,2,3,1,,,,,,,,,,,,,,,,,,,1,,,15,1,,,2,,,,1,,,,,73,10,8,32,,,11,,2,1,2,,,,,2,,,,,247
78754,1,,,1,,,,,5,,,1,1,1,5,,3,,,,,,2,12,,14,3,,,,1,,3,,,,,2,,,,,,,,3,,2,,,,,,,,2,,1,3,2,,1,,,,,,,,,,,,,,,,1,1,,,,15,4,,,2,1,,,,,,,,104,10,6,34,,2,7,,3,4,1,1,2,,,,,1,,,268
78755,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78756,1,,,,3,,1,,1,2,,1,3,3,9,,,,,,,,,6,,18,3,,,,2,,1,,1,,,4,,,,,,,,3,,1,,,,,,,,1,,1,,5,,,,,,,,,,,,,,,,,,2,3,2,,,14,1,,1,,2,,1,,,,,,50,17,7,19,,1,7,,5,4,,,,,,2,2,3,,,213
78757,1,,,6,7,2,1,,4,3,,2,1,3,6,,,,,,,1,,24,,22,12,,,,5,,6,2,1,,1,4,7,,,,,,,6,,3,,1,3,,,,,6,,1,7,2,,,,,1,1,,,,,,,,,,,,4,5,,,,47,7,,2,,1,,,,,,,,129,27,7,64,,1,13,,9,6,3,1,,1,,4,8,9,,,500
78758,1,1,,1,,,1,,5,1,,3,3,3,3,,3,,,,,,,8,1,32,1,,,,5,,6,,,,1,10,4,,,,,,,5,,4,,1,2,,,,,9,1,2,3,6,,,,,,,,,,,,,,,,,,3,,,2,,26,4,,3,,2,,,,,,1,,213,25,8,78,,2,8,,3,6,2,1,,,,,4,,,,517
78759,2,,,3,7,,1,,6,4,1,5,13,6,10,2,1,,,,,,3,23,,36,13,,,,2,,9,,4,,1,6,9,,,,,,,8,,3,,,,,,,,4,,1,5,3,,1,,,,,,,,,,,1,,,,,3,1,2,2,,46,5,,1,2,6,,6,,,,1,,215,81,33,108,,3,20,,11,9,1,1,,,1,5,3,5,,,764
78762,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78764,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2
78765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78766,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78767,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2
78768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
78801,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,8,4,,,,,1,,,,,,,,,,,,,,20
78832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2
78833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78840,1,,,,,,,,1,,,,1,1,2,,,,,,,,1,1,,4,1,,,,,,2,,,,,3,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,2,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,14,5,2,6,,,,,,1,,,,,,,,,,,54
78846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
